# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 11 05:36:40 2015
#
# CONSTRAINT:  where (koi_disposition like 'CONFIRMED'
# CONSTRAINT:  )
# CONSTRAINT:  order by rowid asc, koi_period desc
#
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
#
rowid	kepler_name	koi_disposition	koi_period	koi_period_err1	koi_period_err2	koi_prad	koi_prad_err1	koi_prad_err2	koi_teq	koi_teq_err1	koi_teq_err2	koi_steff	koi_steff_err1	koi_steff_err2	koi_slogg	koi_slogg_err1	koi_slogg_err2	koi_srad	koi_srad_err1	koi_srad_err2
2197	Kepler-49 e	CONFIRMED	18.596043100	1.3750000e-04	-1.3750000e-04	1.30	1.500e-01	-1.600e-01	359.0			3816.00	141.00	-54.00	4.755	0.070	-0.070	0.5100	0.0600	-0.0600
2198	Kepler-125 c	CONFIRMED	5.774422090	2.9230000e-05	-2.9230000e-05	0.85	1.000e-01	-1.000e-01	535.0			3810.00	64.00	-65.00	4.738	0.070	-0.070	0.5200	0.0600	-0.0600
2212	Kepler-37 e	CONFIRMED	51.206903030																	
2253	Kepler-388 b	CONFIRMED	3.173233060	1.2290000e-05	-1.2290000e-05	0.91	8.000e-02	-9.000e-02	830.0			4500.00	131.00	-129.00	4.632	0.055	-0.033	0.6330	0.0570	-0.0610
2254	Kepler-388 c	CONFIRMED	13.297069690	9.6550000e-05	-9.6550000e-05	0.96	8.000e-02	-1.000e-01	515.0			4500.00	131.00	-129.00	4.632	0.055	-0.033	0.6330	0.0570	-0.0610
2255	Kepler-68 b	CONFIRMED	5.398753927	1.8370000e-06	-1.8370000e-06	2.29	3.000e-02	-4.000e-02	1146.0			5793.00	74.00	-74.00	4.282	0.022	-0.022	1.2430	0.0190	-0.0190
2258	Kepler-391 b	CONFIRMED	7.416809020	8.2980000e-05	-8.2980000e-05	2.21	1.050e+00	-1.230e+00	1300.0			5267.00	176.00	-187.00	3.742	0.587	-0.310	2.5550	1.2160	-1.4200
2281	Kepler-26 b	CONFIRMED	12.282999719	8.2870000e-06	-8.2870000e-06	2.89	4.400e-01	-4.400e-01	427.0			3887.00	258.00	-57.00	4.730	0.091	-0.091	0.5300	0.0800	-0.0800
2294	Kepler-389 b	CONFIRMED	3.244164630	1.7030000e-05	-1.7030000e-05	1.58	5.800e-01	-1.300e-01	1049.0			5380.00	209.00	-170.00	4.564	0.037	-0.216	0.7850	0.2890	-0.0650
2298	Kepler-68 c	CONFIRMED	9.605038670	3.2300000e-05	-3.2300000e-05	0.92	1.000e-02	-1.000e-02	946.0			5793.00	74.00	-74.00	4.282	0.022	-0.022	1.2430	0.0190	-0.0190
2323	Kepler-446 b	CONFIRMED	1.565412847	1.6640000e-06	-1.6640000e-06	2.61	2.900e-01	-3.900e-01	727.0			3485.00	92.00	-112.00	4.786	0.070	-0.060	0.4610	0.0500	-0.0700
2324	Kepler-446 d	CONFIRMED	5.148928900	1.2710000e-05	-1.2710000e-05	2.44	2.700e-01	-3.700e-01	489.0			3485.00	92.00	-112.00	4.786	0.070	-0.060	0.4610	0.0500	-0.0700
2332	Kepler-126 d	CONFIRMED	100.282869300	1.7370000e-04	-1.7370000e-04	2.47	4.000e-02	-4.000e-02	479.0			6239.00	94.00	-94.00	4.247	0.008	-0.008	1.3580	0.0240	-0.0240
2333	Kepler-445 c	CONFIRMED	4.871222215	7.9920000e-06	-7.9920000e-06	2.09	1.380e+00	-6.000e-01	362.0			3327.00	125.00	-58.00	5.113	0.140	-0.167	0.1890	0.1250	-0.0540
2334	Kepler-445 b	CONFIRMED	2.984153469	8.8330000e-06	-8.8330000e-06	1.41	9.400e-01	-4.000e-01	426.0			3327.00	125.00	-58.00	5.113	0.140	-0.167	0.1890	0.1250	-0.0540
2345	Kepler-127 b	CONFIRMED	14.435943970	3.6620000e-05	-3.6620000e-05	1.46	4.000e-02	-3.000e-02	890.0			6106.00	106.00	-106.00	4.263	0.012	-0.012	1.3590	0.0350	-0.0350
2354	Kepler-399 d	CONFIRMED	58.034108600	2.8620000e-04	-2.8620000e-04	1.96	3.600e-01	-1.400e-01	392.0			5500.00	186.00	-153.00	4.620	0.040	-0.104	0.6820	0.1250	-0.0470
2355	Kepler-399 b	CONFIRMED	14.425255650	9.7990000e-05	-9.7990000e-05	1.01	1.800e-01	-7.000e-02	623.0			5500.00	186.00	-153.00	4.620	0.040	-0.104	0.6820	0.1250	-0.0470
2356	Kepler-399 c	CONFIRMED	26.675705400	1.1860000e-04	-1.1860000e-04	1.58	2.800e-01	-1.100e-01	508.0			5500.00	186.00	-153.00	4.620	0.040	-0.104	0.6820	0.1250	-0.0470
2358	Kepler-404 b	CONFIRMED	11.828884300	3.1580000e-04	-3.1580000e-04	1.18	4.500e-01	-9.000e-02	730.0			5653.00	165.00	-161.00	4.551	0.026	-0.272	0.8570	0.3270	-0.0640
2359	Kepler-404 c	CONFIRMED	14.751203400	2.0400000e-04	-2.0400000e-04	1.63	6.200e-01	-1.200e-01	678.0			5653.00	165.00	-161.00	4.551	0.026	-0.272	0.8570	0.3270	-0.0640
2362	Kepler-100 b	CONFIRMED	6.887060370	2.0380000e-05	-2.0380000e-05	1.31	3.000e-02	-3.000e-02	1163.0			5825.00	75.00	-75.00	4.125	0.009	-0.009	1.4900	0.0350	-0.0350
2373	Kepler-36 c	CONFIRMED	16.231920040	1.4150000e-05	-1.4150000e-05	3.94	5.000e-02	-5.000e-02	928.0			5911.00	66.00	-66.00	4.045	0.018	-0.018	1.6260	0.0190	-0.0190
2376	Kepler-126 c	CONFIRMED	21.869676170	5.4400000e-05	-5.4400000e-05	1.56	3.000e-02	-2.000e-02	796.0			6239.00	94.00	-94.00	4.247	0.008	-0.008	1.3580	0.0240	-0.0240
2377	Kepler-400 b	CONFIRMED	9.024398890	2.5970000e-05	-2.5970000e-05	1.69	9.300e-01	-2.200e-01	977.0			6099.00	146.00	-190.00	4.350	0.098	-0.315	1.1460	0.6330	-0.1500
2378	Kepler-400 c	CONFIRMED	17.340884620	8.2920000e-05	-8.2920000e-05	1.50	8.300e-01	-2.000e-01	786.0			6099.00	146.00	-190.00	4.350	0.098	-0.315	1.1460	0.6330	-0.1500
2398	Kepler-401 b	CONFIRMED	14.383387340	8.5620000e-05	-8.5620000e-05	1.79	9.200e-01	-4.000e-01	956.0			6347.00	162.00	-198.00	4.185	0.200	-0.264	1.3730	0.7020	-0.3120
2399	Kepler-401 c	CONFIRMED	47.318300200	4.2560000e-04	-4.2560000e-04	2.46	1.260e+00	-5.600e-01	643.0			6347.00	162.00	-198.00	4.185	0.200	-0.264	1.3730	0.7020	-0.3120
2419	Kepler-96 b	CONFIRMED	16.238467767	7.2710000e-06	-7.2710000e-06	2.27	4.200e-01	-9.000e-02	682.0			5763.00	119.00	-114.00	4.527	0.017	-0.147	0.9040	0.1650	-0.0370
2456	Kepler-36 b	CONFIRMED	13.849842830	5.9280000e-05	-5.9280000e-05	1.48	2.000e-02	-2.000e-02	978.0			5911.00	66.00	-66.00	4.045	0.018	-0.018	1.6260	0.0190	-0.0190
2457	Kepler-402 c	CONFIRMED	6.124818140	1.9640000e-05	-1.9640000e-05	1.60	9.000e-01	-2.300e-01	1213.0			6522.00	158.00	-206.00	4.325	0.091	-0.321	1.2150	0.6840	-0.1700
2458	Kepler-402 e	CONFIRMED	11.242835410	4.3890000e-05	-4.3890000e-05	1.59	8.900e-01	-2.200e-01	990.0			6522.00	158.00	-206.00	4.325	0.091	-0.321	1.2150	0.6840	-0.1700
2459	Kepler-402 b	CONFIRMED	4.028754810	1.2890000e-05	-1.2890000e-05	1.26	7.200e-01	-1.700e-01	1393.0			6522.00	158.00	-206.00	4.325	0.091	-0.321	1.2150	0.6840	-0.1700
2460	Kepler-402 d	CONFIRMED	8.921160200	3.9720000e-05	-3.9720000e-05	1.26	7.100e-01	-1.800e-01	1070.0			6522.00	158.00	-206.00	4.325	0.091	-0.321	1.2150	0.6840	-0.1700
2461	Kepler-50 b	CONFIRMED	7.812858400	1.9910000e-05	-1.9910000e-05	1.54	3.000e-02	-3.000e-02	1198.0			6225.00	75.00	-75.00	4.138	0.026	-0.026	1.5840	0.0310	-0.0310
2477	Kepler-450 b	CONFIRMED	28.454920880	1.3370000e-05	-1.3370000e-05	5.93	3.200e-01	-3.200e-01	767.0			6215.00	89.00	-89.00	4.168	0.039	-0.039	1.5700	0.0850	-0.0850
2488	Kepler-100 d	CONFIRMED	35.333086600	2.1550000e-04	-2.1550000e-04	1.50	3.000e-02	-4.000e-02	674.0			5825.00	75.00	-75.00	4.125	0.009	-0.009	1.4900	0.0350	-0.0350
2489	Kepler-128 b	CONFIRMED	15.089601740	4.4260000e-05	-4.4260000e-05	1.43	3.000e-02	-3.000e-02	971.0			6072.00	75.00	-75.00	4.070	0.011	-0.011	1.6590	0.0380	-0.0380
2502	Kepler-403 b	CONFIRMED	7.031443080	3.3060000e-05	-3.3060000e-05	1.09	2.000e-01	-8.000e-02	1038.0			6086.00	86.00	-131.00	4.389	0.056	-0.131	1.1110	0.1950	-0.0870
2503	Kepler-403 c	CONFIRMED	54.281203100	4.1990000e-04	-4.1990000e-04	1.43	2.500e-01	-1.100e-01	525.0			6086.00	86.00	-131.00	4.389	0.056	-0.131	1.1110	0.1950	-0.0870
2505	Kepler-449 b	CONFIRMED	12.582279900	2.6780000e-05	-2.6780000e-05	1.57	3.000e-02	-4.000e-02	923.0			5588.00	99.00		4.090	0.011	-0.011	1.4670	0.0330	-0.0330
2520	Kepler-50 c	CONFIRMED	9.376643250	1.9400000e-05	-1.9400000e-05	1.82	3.000e-02	-4.000e-02	1127.0			6225.00	75.00	-75.00	4.138	0.026	-0.026	1.5840	0.0310	-0.0310
2531	Kepler-128 c	CONFIRMED	22.802980800	1.0780000e-04	-1.0780000e-04	1.42	3.000e-02	-3.000e-02	846.0			6072.00	75.00	-75.00	4.070	0.011	-0.011	1.6590	0.0380	-0.0380
2538	Kepler-397 c	CONFIRMED	135.497774500	3.5130000e-04	-3.5130000e-04	5.70	9.800e-01	-4.200e-01	273.0			5114.00	187.00	-167.00	4.637	0.032	-0.093	0.6820	0.1170	-0.0510
2539	Kepler-397 b	CONFIRMED	22.250824700	1.4960000e-04	-1.4960000e-04	1.78	3.000e-01	-1.400e-01	498.0			5114.00	187.00	-167.00	4.637	0.032	-0.093	0.6820	0.1170	-0.0510
2547	Kepler-449 c	CONFIRMED	33.672769620	9.1200000e-05	-9.1200000e-05	1.89	4.000e-02	-4.000e-02	665.0			5588.00	99.00		4.090	0.011	-0.011	1.4670	0.0330	-0.0330
2573	Kepler-129 b	CONFIRMED	15.791937250	3.5730000e-05	-3.5730000e-05	2.30	7.000e-02	-7.000e-02	903.0			5770.00	83.00	-83.00	4.082	0.011	-0.011	1.6410	0.0510	-0.0510
2577	Kepler-100 c	CONFIRMED	12.815883780	1.8360000e-05	-1.8360000e-05	2.28	6.000e-02	-5.000e-02	946.0			5825.00	75.00	-75.00	4.125	0.009	-0.009	1.4900	0.0350	-0.0350
2589	Kepler-127 d	CONFIRMED	48.630389760	9.4330000e-05	-9.4330000e-05	2.54	7.000e-02	-6.000e-02	593.0			6106.00	106.00	-106.00	4.263	0.012	-0.012	1.3590	0.0350	-0.0350
2599	Kepler-398 b	CONFIRMED	4.081411491	8.4090000e-06	-8.4090000e-06	0.97	9.000e-02	-7.000e-02	764.0			4494.00	139.00	-117.00	4.644	0.033	-0.052	0.6590	0.0610	-0.0510
2600	Kepler-398 c	CONFIRMED	11.419453870	4.3060000e-05	-4.3060000e-05	0.98	9.000e-02	-8.000e-02	542.0			4494.00	139.00	-117.00	4.644	0.033	-0.052	0.6590	0.0610	-0.0510
2615	Kepler-129 c	CONFIRMED	82.200010500	4.3060000e-04	-4.3060000e-04	2.40	8.000e-02	-7.000e-02	521.0			5770.00	83.00	-83.00	4.082	0.011	-0.011	1.6410	0.0510	-0.0510
2619	Kepler-126 b	CONFIRMED	10.495677520	1.6990000e-05	-1.6990000e-05	1.54	2.000e-02	-3.000e-02	1017.0			6239.00	94.00	-94.00	4.247	0.008	-0.008	1.3580	0.0240	-0.0240
2631	Kepler-127 c	CONFIRMED	29.393269820	4.4790000e-05	-4.4790000e-05	2.42	6.000e-02	-7.000e-02	702.0			6106.00	106.00	-106.00	4.263	0.012	-0.012	1.3590	0.0350	-0.0350
2648	Kepler-135 b	CONFIRMED	6.002535939	9.2990000e-06	-9.2990000e-06	1.72	1.270e+00	-2.200e-01	1183.0			6388.00	141.00	-225.00	4.349	0.076	-0.394	1.2090	0.8910	-0.1590
2649	Kepler-135 c	CONFIRMED	11.448594600	8.0590000e-05	-8.0590000e-05	1.07	7.800e-01	-1.400e-01	954.0			6388.00	141.00	-225.00	4.349	0.076	-0.394	1.2090	0.8910	-0.1590
2669	Kepler-92 b	CONFIRMED	13.748826300	1.2580000e-05	-1.2580000e-05	3.58	1.000e-01	-1.000e-01	978.0			5871.00	94.00	-94.00	4.055	0.011	-0.011	1.7030	0.0480	-0.0480
2672	Kepler-99 b	CONFIRMED	4.603578042	3.7800000e-06	-3.7800000e-06	1.88	7.000e-02	-9.000e-02	822.0			4723.00	102.00	-86.00	4.545	0.039	-0.019	0.7650	0.0280	-0.0360
2675	Kepler-101 b	CONFIRMED	3.487689428	1.1330000e-06	-1.1330000e-06	4.36	1.010e+00	-5.500e-01	1291.0			5761.00	85.00	-150.00	4.325	0.094	-0.165	1.2080	0.2820	-0.1520
2680	Kepler-144 b	CONFIRMED	5.885281690	1.0970000e-05	-1.0970000e-05	1.10	5.100e-01	-1.000e-01	1106.0			6363.00	149.00	-187.00	4.456	0.048	-0.312	1.0120	0.4660	-0.0940
2685	Kepler-130 b	CONFIRMED	8.457467070	2.3000000e-05	-2.3000000e-05	1.03	3.000e-02	-3.000e-02	977.0			5884.00	75.00	-75.00	4.305	0.019	-0.019	1.1270	0.0330	-0.0330
2696	Kepler-136 b	CONFIRMED	11.578911400	1.6710000e-05	-1.6710000e-05	1.97	3.800e-01	-1.900e-01	912.0			6156.00	78.00	-135.00	4.354	0.060	-0.137	1.1880	0.2330	-0.1130
2697	Kepler-144 c	CONFIRMED	10.104635050	2.5380000e-05	-2.5380000e-05	1.10	5.000e-01	-1.100e-01	923.0			6363.00	149.00	-187.00	4.456	0.048	-0.312	1.0120	0.4660	-0.0940
2698	Kepler-145 c	CONFIRMED	42.882324150	9.3420000e-05	-9.3420000e-05	3.83	1.100e-01	-1.000e-01	719.0			6144.00	106.00	-106.00	4.022	0.012	-0.012	1.8500	0.0500	-0.0500
2699	Kepler-63 b	CONFIRMED	9.434151089	2.0520000e-06	-2.0520000e-06	5.57	7.500e-01	-1.700e-01	789.0			5650.00	98.00	-113.00	4.551	0.011	-0.108	0.8760	0.1170	-0.0270
2700	Kepler-145 b	CONFIRMED	22.950688960	9.5680000e-05	-9.5680000e-05	2.20	6.000e-02	-6.000e-02	886.0			6144.00	106.00	-106.00	4.022	0.012	-0.012	1.8500	0.0500	-0.0500
2708	Kepler-431 d	CONFIRMED	11.921621400	1.1820000e-04	-1.1820000e-04	1.22	5.400e-01	-4.100e-01	1109.0			6293.00	158.00	-181.00	4.027	0.302	-0.222	1.6820	0.7560	-0.5600
2709	Kepler-431 b	CONFIRMED	6.802521710	7.9310000e-05	-7.9310000e-05	0.97	4.400e-01	-3.200e-01	1337.0			6293.00	158.00	-181.00	4.027	0.302	-0.222	1.6820	0.7560	-0.5600
2710	Kepler-431 c	CONFIRMED	8.703370440	9.6450000e-05	-9.6450000e-05	0.92	4.100e-01	-3.100e-01	1231.0			6293.00	158.00	-181.00	4.027	0.302	-0.222	1.6820	0.7560	-0.5600
2713	Kepler-92 c	CONFIRMED	26.723205990	7.5070000e-05	-7.5070000e-05	2.37	7.000e-02	-7.000e-02	784.0			5871.00	94.00	-94.00	4.055	0.011	-0.011	1.7030	0.0480	-0.0480
2714	Kepler-136 c	CONFIRMED	16.399256100	2.9150000e-05	-2.9150000e-05	1.80	3.600e-01	-1.700e-01	812.0			6156.00	78.00	-135.00	4.354	0.060	-0.137	1.1880	0.2330	-0.1130
2715	Kepler-137 c	CONFIRMED	18.735755790	2.2300000e-05	-2.2300000e-05	2.15	2.800e-01	-7.000e-02	580.0			5343.00	106.00	-101.00	4.580	0.011	-0.115	0.8090	0.1060	-0.0270
2716	Kepler-137 b	CONFIRMED	8.436393640	1.0730000e-05	-1.0730000e-05	1.66	2.200e-01	-5.000e-02	756.0			5343.00	106.00	-101.00	4.580	0.011	-0.115	0.8090	0.1060	-0.0270
2717	Kepler-138 c	CONFIRMED	13.781093440	1.0500000e-05	-1.0500000e-05	1.33	1.600e-01	-1.600e-01	398.0			3841.00	50.00	-51.00	4.756	0.072	-0.072	0.5000	0.0600	-0.0600
2718	Kepler-138 d	CONFIRMED	23.089018390	2.7090000e-05	-2.7090000e-05	1.52	1.800e-01	-1.800e-01	335.0			3841.00	50.00	-51.00	4.756	0.072	-0.072	0.5000	0.0600	-0.0600
2719	Kepler-101 c	CONFIRMED	6.029795180	7.0540000e-05	-7.0540000e-05	0.91	2.100e-01	-1.200e-01	1075.0			5761.00	85.00	-150.00	4.325	0.094	-0.165	1.2080	0.2820	-0.1520
2725	Kepler-9 b	CONFIRMED	19.270824031	4.3050000e-06	-4.3050000e-06	7.96	1.540e+00	-4.100e-01	661.0			5779.00	110.00	-128.00	4.491	0.030	-0.160	0.9560	0.1840	-0.0500
2730	Kepler-130 d	CONFIRMED	87.517436100	5.1580000e-04	-5.1580000e-04	1.37	4.000e-02	-4.000e-02	448.0			5884.00	75.00	-75.00	4.305	0.019	-0.019	1.1270	0.0330	-0.0330
2736	Kepler-138 b	CONFIRMED	10.313206430	2.6540000e-05	-2.6540000e-05	0.58	7.000e-02	-7.000e-02	439.0			3841.00	50.00	-51.00	4.756	0.072	-0.072	0.5000	0.0600	-0.0600
2738	Kepler-139 b	CONFIRMED	15.771115830	1.8590000e-05	-1.8590000e-05	2.73	5.200e-01	-3.600e-01	768.0			5616.00	96.00	-117.00	4.298	0.114	-0.132	1.2000	0.2300	-0.1600
2739	Kepler-139 c	CONFIRMED	157.065480200	6.2710000e-04	-6.2710000e-04	2.81	5.400e-01	-3.700e-01	357.0			5616.00	96.00	-117.00	4.298	0.114	-0.132	1.2000	0.2300	-0.1600
2741	Kepler-9 c	CONFIRMED	38.907875170	1.3580000e-05	-1.3580000e-05	7.98	1.530e+00	-4.200e-01	523.0			5779.00	110.00	-128.00	4.491	0.030	-0.160	0.9560	0.1840	-0.0500
2743	Kepler-9 d	CONFIRMED	1.592959750	2.2940000e-06	-2.2940000e-06	1.48	2.900e-01	-7.000e-02	1517.0			5779.00	110.00	-128.00	4.491	0.030	-0.160	0.9560	0.1840	-0.0500
2757	Kepler-92 d	CONFIRMED	49.356884900	3.5480000e-04	-3.5480000e-04	1.99	6.000e-02	-5.000e-02	639.0			5871.00	94.00	-94.00	4.055	0.011	-0.011	1.7030	0.0480	-0.0480
2763	Kepler-406 b	CONFIRMED	2.426300839	2.3490000e-06	-2.3490000e-06	1.32	2.400e-01	-6.000e-02	1306.0			5697.00	117.00	-118.00	4.487	0.029	-0.150	0.9730	0.1740	-0.0470
2768	Kepler-147 c	CONFIRMED	33.416003400	3.0380000e-04	-3.0380000e-04	2.63	5.000e-01	-3.600e-01	650.0			6010.00	104.00	-124.00	4.279	0.111	-0.129	1.2600	0.2360	-0.1750
2769	Kepler-147 b	CONFIRMED	12.610970800	2.0130000e-04	-2.0130000e-04	1.29	2.400e-01	-1.800e-01	899.0			6010.00	104.00	-124.00	4.279	0.111	-0.129	1.2600	0.2360	-0.1750
2781	Kepler-406 c	CONFIRMED	4.623335570	1.6320000e-05	-1.6320000e-05	0.76	1.400e-01	-3.000e-02	1053.0			5697.00	117.00	-118.00	4.487	0.029	-0.150	0.9730	0.1740	-0.0470
2791	Kepler-131 b	CONFIRMED	16.091971760	1.0900000e-05	-1.0900000e-05	1.98	3.400e-01	-9.000e-02	700.0			5791.00	107.00	-133.00	4.505	0.022	-0.143	0.9580	0.1630	-0.0430
2805	Kepler-140 b	CONFIRMED	3.254274054	4.5160000e-06	-4.5160000e-06	1.35	1.800e-01	-7.000e-02	1323.0			6167.00	72.00	-125.00	4.444	0.024	-0.108	1.0640	0.1400	-0.0560
2806	Kepler-140 c	CONFIRMED	91.351586700	7.1060000e-04	-7.1060000e-04	1.54	2.000e-01	-8.000e-02	435.0			6167.00	72.00	-125.00	4.444	0.024	-0.108	1.0640	0.1400	-0.0560
2808	Kepler-146 b	CONFIRMED	31.158797490	6.5400000e-05	-6.5400000e-05	3.23	1.300e+00	-4.000e-01	640.0			6197.00	161.00	-195.00	4.382	0.091	-0.270	1.0600	0.4260	-0.1310
2810	Kepler-146 c	CONFIRMED	76.732516800	3.5230000e-04	-3.5230000e-04	2.91	1.170e+00	-3.600e-01	474.0			6197.00	161.00	-195.00	4.382	0.091	-0.270	1.0600	0.4260	-0.1310
2830	Kepler-93 b	CONFIRMED	4.726739475	1.4870000e-06	-1.4870000e-06	1.59	4.000e-02	-3.000e-02	1039.0			5669.00	75.00	-75.00	4.466	0.010	-0.010	0.9210	0.0200	-0.0200
2835	Kepler-131 c	CONFIRMED	25.517064600	1.9640000e-04	-1.9640000e-04	0.77	1.300e-01	-3.000e-02	600.0			5791.00	107.00	-133.00	4.505	0.022	-0.143	0.9580	0.1630	-0.0430
2849	Kepler-450 c	CONFIRMED	15.413085810	2.9840000e-05	-2.9840000e-05	2.49	1.300e-01	-1.400e-01	941.0			6215.00	89.00	-89.00	4.168	0.039	-0.039	1.5700	0.0850	-0.0850
2867	Kepler-141 c	CONFIRMED	7.010627450	1.2020000e-05	-1.2020000e-05	38.60	1.200e+01	-3.890e+00	3021.0			4173.00	68.00	-63.00	1.857	0.104	-0.141	18.9390	5.8900	-1.9090
2868	Kepler-141 b	CONFIRMED	3.107638730	1.4400000e-05	-1.4400000e-05	16.16	5.030e+00	-1.630e+00	3961.0			4173.00	68.00	-63.00	1.857	0.104	-0.141	18.9390	5.8900	-1.9090
2876	Kepler-405 c	CONFIRMED	29.727214200	2.0420000e-04	-2.0420000e-04	3.81	1.600e+00	-3.100e-01	555.0			5817.00	180.00	-188.00	4.544	0.029	-0.298	0.8700	0.3670	-0.0700
2877	Kepler-132 d	CONFIRMED	18.010175540	4.4010000e-05	-4.4010000e-05	1.41	2.500e-01	-1.600e-01	738.0			5921.00	114.00	-117.00	4.363	0.105	-0.138	1.0450	0.1860	-0.1160
2878	Kepler-405 b	CONFIRMED	10.613694790	6.5100000e-05	-6.5100000e-05	2.34	9.900e-01	-1.900e-01	783.0			5817.00	180.00	-188.00	4.544	0.029	-0.298	0.8700	0.3670	-0.0700
2887	Kepler-414 c	CONFIRMED	7.170732075	7.9870000e-06	-7.9870000e-06	3.00	5.400e-01	-2.500e-01	895.0			5523.00	103.00		4.437	0.078	-0.134	0.9460	0.1710	-0.0780
2888	Kepler-414 b	CONFIRMED	4.699653236	7.9530000e-06	-7.9530000e-06	2.19	4.000e-01	-1.800e-01	1030.0			5523.00	103.00		4.437	0.078	-0.134	0.9460	0.1710	-0.0780
2889	Kepler-142 c	CONFIRMED	4.761705259	3.2540000e-06	-3.2540000e-06	2.78	4.200e-01	-4.100e-01	1210.0			5726.00	109.00	-103.00	4.219	0.132	-0.104	1.2430	0.1870	-0.1810
2890	Kepler-142 b	CONFIRMED	2.024145594	1.8650000e-06	-1.8650000e-06	1.98	2.900e-01	-2.900e-01	1610.0			5726.00	109.00	-103.00	4.219	0.132	-0.104	1.2430	0.1870	-0.1810
2906	Kepler-142 d	CONFIRMED	41.808766800	5.9200000e-04	-5.9200000e-04	1.43	2.200e-01	-2.100e-01	587.0			5726.00	109.00	-103.00	4.219	0.132	-0.104	1.2430	0.1870	-0.1810
2918	Kepler-132 c	CONFIRMED	6.414905150	1.3240000e-05	-1.3240000e-05	1.24	2.300e-01	-1.300e-01	1042.0			5921.00	114.00	-117.00	4.363	0.105	-0.138	1.0450	0.1860	-0.1160
2922	Kepler-133 c	CONFIRMED	31.517802020	9.4650000e-05	-9.4650000e-05	2.94	5.700e-01	-5.900e-01	683.0			5588.00	109.00	-94.00	4.086	0.172	-0.107	1.4980	0.2860	-0.3020
2923	Kepler-133 b	CONFIRMED	8.130004570	2.4400000e-05	-2.4400000e-05	1.87	3.500e-01	-3.800e-01	1073.0			5588.00	109.00	-94.00	4.086	0.172	-0.107	1.4980	0.2860	-0.3020
2925	Kepler-97 b	CONFIRMED	2.586638081	2.5170000e-06	-2.5170000e-06	1.60	3.100e-01	-1.400e-01	1331.0			5802.00	111.00	-109.00	4.425	0.079	-0.153	0.9660	0.1860	-0.0870
2930	Kepler-90 h	CONFIRMED	331.601108100	7.1160000e-04	-7.1160000e-04	10.01	3.870e+00	-1.340e+00	293.0			6238.00	195.00	-227.00	4.378	0.099	-0.264	1.0540	0.4080	-0.1410
2933	Kepler-410 A b	CONFIRMED	17.833682110	1.1500000e-05	-1.1500000e-05	2.47	4.000e-02	-3.000e-02	859.0			6325.00	75.00	-75.00	4.264	0.006	-0.006	1.3610	0.0180	-0.0180
2945	Kepler-134 b	CONFIRMED	5.317435416	5.2600000e-06	-5.2600000e-06	2.58	1.340e+00	-7.000e-01	1306.0			6068.00	167.00	-231.00	4.167	0.202	-0.292	1.5330	0.7960	-0.4160
2946	Kepler-134 c	CONFIRMED	10.105753030	3.2150000e-05	-3.2150000e-05	1.63	8.500e-01	-4.400e-01	1054.0			6068.00	167.00	-231.00	4.167	0.202	-0.292	1.5330	0.7960	-0.4160
2948	Kepler-90 g	CONFIRMED	210.603110500	3.8210000e-04	-3.8210000e-04	6.86	2.660e+00	-9.200e-01	341.0			6238.00	195.00	-227.00	4.378	0.099	-0.264	1.0540	0.4080	-0.1410
2949	Kepler-90 d	CONFIRMED	59.737034800	2.6430000e-04	-2.6430000e-04	2.55	9.800e-01	-3.400e-01	519.0			6238.00	195.00	-227.00	4.378	0.099	-0.264	1.0540	0.4080	-0.1410
2951	Kepler-143 c	CONFIRMED	27.082470840	9.9910000e-05	-9.9910000e-05	2.36	9.100e-01	-2.900e-01	644.0			6010.00	154.00	-179.00	4.401	0.085	-0.266	1.0370	0.3980	-0.1260
